Num4,Llinear
13730,3.384e-05
13750,3.351e-05
13770,3.355e-05
13790,3.394e-05
13810,3.364e-05
13830,3.368e-05
13850,3.373e-05
13870,3.378e-05
13890,3.381e-05
13910,3.39e-05
13930,3.392e-05
13950,3.3989e-05
13970,3.401e-05
13990,3.407e-05
14010,3.414e-05
14030,3.418e-05
14050,3.667e-05
14070,3.424e-05
14090,3.429e-05
14110,3.473e-05
14130,3.443e-05
14150,3.446e-05
14170,3.449e-05
14190,3.454e-05
14210,3.462e-05
14230,4.015e-05
14250,3.54e-05
14270,3.474e-05
14290,3.478e-05
14310,3.485e-05
14330,3.491e-05
14350,3.537e-05
14370,3.499e-05
14390,3.504e-05
14410,3.514e-05
14430,3.514e-05
14450,3.519e-05
14470,3.525e-05
14490,3.529e-05
14510,3.5329e-05
14530,3.537e-05
14550,3.544e-05
14570,3.548e-05
14590,3.551e-05
14610,3.557e-05
14630,3.5589e-05
14650,3.567e-05
14670,3.6149e-05
14690,3.576e-05
14710,3.581e-05
14730,3.586e-05
14750,3.593e-05
14770,3.598e-05
14790,3.599e-05
14810,3.6059e-05
14830,3.609e-05
14850,3.616e-05
14870,3.683e-05
14890,3.626e-05
14910,3.631e-05
14930,3.6339e-05
14950,3.6449e-05
14970,3.9839e-05
14990,3.65e-05
15010,3.855e-05
15030,3.663e-05
15050,3.664e-05
15070,3.669e-05
15090,3.673e-05
15110,3.677e-05
15130,3.683e-05
15150,3.708e-05
15170,3.699e-05
15190,3.696e-05
15210,3.704e-05
15230,3.709e-05
15250,3.7139e-05
15270,3.717e-05
15290,3.721e-05
15310,3.769e-05
15330,3.733e-05
15350,3.781e-05
15370,3.744e-05
15390,3.746e-05
15410,3.759e-05
15430,3.758e-05
15450,3.761e-05
15470,3.766e-05
15490,3.845e-05
15510,3.778e-05
15530,3.78e-05
15550,3.785e-05
15570,3.79e-05
15590,3.799e-05
15610,3.845e-05
15630,3.808e-05
15650,3.811e-05
15670,3.857e-05
15690,3.8199e-05
15710,3.827e-05
15730,3.8319e-05
15750,3.837e-05
15770,3.841e-05
15790,3.845e-05
15810,3.854e-05
15830,3.897e-05
15850,3.86e-05
15870,3.866e-05
15890,3.872e-05
15910,3.8739e-05
15930,3.8789e-05
15950,3.882e-05
15970,3.891e-05
15990,3.891e-05
16010,3.899e-05
16030,3.904e-05
16050,3.905e-05
16070,3.954e-05
16090,3.9189e-05
16110,3.967e-05
16130,3.974e-05
16150,3.935e-05
16170,3.983e-05
16190,3.9409e-05
16210,3.945e-05
16230,3.951e-05
16250,4.0009e-05
16270,3.982e-05
16290,4.0089e-05
16310,3.97e-05
16330,3.977e-05
16350,4.0899e-05
16370,3.984e-05
16390,4.035e-05
16410,4.015e-05
16430,4.079e-05
16450,4.006e-05
16470,4.032e-05
16490,4.017e-05
16510,4.018e-05
16530,4.0249e-05
16550,4.032e-05
16570,4.031e-05
16590,4.04e-05
16610,4.045e-05
16630,4.049e-05
16650,4.0509e-05
16670,4.058e-05
16690,4.066e-05
16710,4.07e-05
16730,4.073e-05
16750,4.3809e-05
16770,4.129e-05
16790,4.0879e-05
16810,4.093e-05
16830,4.1449e-05
16850,4.103e-05
16870,4.11e-05
16890,4.1109e-05
16910,4.119e-05
16930,4.123e-05
16950,4.126e-05
16970,4.156e-05
16990,4.1379e-05
17010,4.189e-05
17030,4.1459e-05
17050,4.154e-05
17070,4.1559e-05
17090,4.157e-05
17110,4.166e-05
17130,4.171e-05
17150,4.174e-05
17170,4.1809e-05
17190,4.187e-05
17210,4.191e-05
17230,4.24e-05
17250,4.1989e-05
17270,4.207e-05
17290,4.211e-05
17310,4.261e-05
17330,4.218e-05
17350,4.272e-05
17370,4.274e-05
17390,4.235e-05
17410,4.289e-05
17430,4.317e-05
17450,4.302e-05
17470,4.303e-05
17490,4.306e-05
17510,4.2609e-05
17530,4.269e-05
17550,4.323e-05
17570,4.358e-05
17590,4.282e-05
17610,4.2879e-05
17630,4.345e-05
17650,4.324e-05
17670,4.351e-05
17690,4.3069e-05
17710,4.312e-05
17730,4.367e-05
17750,4.368e-05
17770,4.373e-05
17790,4.3789e-05
17810,4.335e-05
17830,4.343e-05
17850,4.395e-05
17870,4.353e-05
17890,4.407e-05
17910,4.361e-05
17930,4.3649e-05
17950,4.37e-05
17970,4.375e-05
17990,4.431e-05
18010,4.434e-05
18030,4.39e-05
18050,4.443e-05
18070,4.4e-05
18090,4.401e-05
18110,4.4609e-05
18130,4.4619e-05
18150,4.467e-05
18170,4.472e-05
18190,4.479e-05
18210,4.435e-05
18230,4.4389e-05
18250,4.4929e-05
18270,4.4969e-05
18290,4.4529e-05
18310,4.4569e-05
18330,4.461e-05
18350,4.47e-05
18370,4.47e-05
18390,4.507e-05
18410,4.5309e-05
18430,4.489e-05
18450,4.541e-05
18470,4.497e-05
18490,4.551e-05
18510,4.557e-05
18530,5.003e-05
18550,4.518e-05
18570,4.521e-05
18590,4.5239e-05
18610,4.533e-05
18630,4.591e-05
18650,4.593e-05
18670,4.5469e-05
18690,4.597e-05
18710,5.0529e-05
18730,4.611e-05
18750,4.567e-05
18770,4.569e-05
18790,4.626e-05
18810,4.578e-05
18830,4.633e-05
18850,4.6159e-05
18870,4.649e-05
18890,4.599e-05
18910,4.635e-05
18930,4.609e-05
18950,4.665e-05
18970,4.668e-05
18990,4.677e-05
19010,4.6259e-05
19030,4.687e-05
19050,4.6369e-05
19070,4.695e-05
19090,4.649e-05
19110,4.706e-05
19130,4.707e-05
19150,4.663e-05
19170,4.668e-05
19190,4.67e-05
19210,4.6759e-05
19230,4.68e-05
19250,4.689e-05
19270,4.69e-05
19290,4.694e-05
19310,4.755e-05
19330,4.708e-05
19350,4.715e-05
19370,4.769e-05
19390,4.724e-05
19410,4.777e-05
19430,4.73e-05
19450,4.732e-05
19470,4.742e-05
19490,4.744e-05
19510,4.802e-05
19530,4.7589e-05
19550,4.7589e-05
19570,4.821e-05
19590,4.7709e-05
19610,4.826e-05
19630,4.781e-05
19650,4.808e-05
19670,4.792e-05
19690,4.7919e-05
19710,4.851e-05
19730,4.855e-05
19750,4.833e-05
19770,4.814e-05
19790,4.816e-05
19810,4.877e-05
19830,4.826e-05
19850,4.837e-05
19870,4.892e-05
19890,4.842e-05
19910,4.903e-05
19930,4.911e-05
19950,4.911e-05
19970,4.913e-05
19990,4.9239e-05
20010,4.8969e-05
20030,5.43e-05
20050,4.881e-05
20070,4.9399e-05
20090,4.945e-05
20110,4.95e-05
20130,4.9019e-05
20150,4.904e-05
20170,4.9109e-05
20190,4.915e-05
20210,5.027e-05
20230,5.009e-05
20250,4.987e-05
20270,4.933e-05
20290,4.942e-05
20310,4.941e-05
20330,4.947e-05
20350,5.09e-05
20370,4.9609e-05
20390,4.962e-05
20410,4.9679e-05
20430,4.9789e-05
20450,4.981e-05
20470,4.981e-05
20490,4.9909e-05
20510,4.993e-05
20530,5.052e-05
20550,5.058e-05
20570,5.008e-05
20590,5.02e-05
20610,5.071e-05
20630,5.079e-05
20650,5.253e-05
20670,5.034e-05
20690,5.036e-05
20710,5.042e-05
20730,5.047e-05
20750,5.051e-05
20770,5.057e-05
20790,5.0589e-05
20810,5.063e-05
20830,5.07e-05
20850,5.132e-05
20870,5.082e-05
20890,5.087e-05
20910,5.089e-05
20930,5.097e-05
20950,5.102e-05
20970,5.1059e-05
20990,5.109e-05
21010,5.112e-05
21030,5.148e-05
21050,5.179e-05
21070,5.129e-05
21090,5.134e-05
21110,5.138e-05
21130,5.279e-05
21150,5.147e-05
21170,5.1529e-05
21190,5.16e-05
21210,5.161e-05
21230,5.1689e-05
21250,5.1709e-05
21270,5.18e-05
21290,5.188e-05
21310,5.188e-05
21330,5.1919e-05
21350,5.199e-05
21370,5.258e-05
21390,5.21e-05
21410,5.213e-05
21430,5.216e-05
21450,5.226e-05
21470,5.2839e-05
21490,5.231e-05
21510,5.235e-05
21530,5.238e-05
21550,5.244e-05
21570,5.2499e-05
21590,5.2549e-05
21610,5.262e-05
21630,5.266e-05
21650,5.273e-05
21670,5.2759e-05
21690,5.2789e-05
21710,5.315e-05
21730,5.291e-05
21750,5.2959e-05
21770,5.328e-05
21790,5.304e-05
21810,5.3119e-05
21830,5.373e-05
21850,5.3199e-05
21870,5.326e-05
21890,5.3279e-05
21910,5.334e-05
21930,5.402e-05
21950,5.342e-05
21970,5.347e-05
21990,5.381e-05
22010,5.506e-05
22030,5.425e-05
22050,5.371e-05
22070,5.4349e-05
22090,5.409e-05
22110,5.444e-05
22130,5.385e-05
22150,5.3939e-05
22170,5.3969e-05
22190,5.433e-05
22210,5.408e-05
22230,5.408e-05
22250,5.413e-05
22270,5.419e-05
22290,5.426e-05
22310,5.654e-05
22330,5.44e-05
22350,5.44e-05
22370,5.445e-05
22390,5.454e-05
22410,5.4519e-05
22430,5.459e-05
22450,5.464e-05
22470,5.471e-05
22490,5.473e-05
22510,5.477e-05
22530,5.486e-05
22550,5.489e-05
22570,5.493e-05
22590,5.497e-05
22610,5.5049e-05
22630,5.513e-05
22650,5.513e-05
22670,5.523e-05
22690,5.586e-05
22710,5.529e-05
22730,5.534e-05
22750,5.54e-05
22770,5.602e-05
22790,5.5459e-05
22810,5.555e-05
22830,5.557e-05
22850,6.06e-05
22870,5.5649e-05
22890,5.573e-05
22910,5.577e-05
22930,5.613e-05
22950,5.586e-05
22970,5.592e-05
22990,5.5969e-05
23010,5.6029e-05
23030,5.605e-05
23050,5.613e-05
23070,5.614e-05
23090,5.682e-05
23110,5.625e-05
23130,5.63e-05
23150,5.635e-05
23170,5.6389e-05
23190,5.6489e-05
23210,5.717e-05
23230,5.652e-05
23250,5.658e-05
23270,5.6939e-05
23290,5.669e-05
23310,5.675e-05
23330,5.681e-05
23350,5.6839e-05
23370,5.719e-05
23390,5.6929e-05
23410,5.763e-05
23430,5.704e-05
23450,5.739e-05
23470,5.7159e-05
23490,6.244e-05
23510,5.7239e-05
23530,5.73e-05
23550,5.7339e-05
23570,5.739e-05
23590,5.741e-05
23610,5.7469e-05
23630,5.752e-05
23650,5.756e-05
23670,5.765e-05
23690,5.8289e-05
23710,5.8049e-05
23730,5.7789e-05
23750,5.784e-05
23770,5.849e-05
23790,5.794e-05
23810,5.799e-05
23830,5.799e-05
23850,6.305e-05
23870,5.8799e-05
23890,5.8129e-05
23910,5.8179e-05
23930,5.828e-05
23950,5.833e-05
23970,5.898e-05
23990,5.843e-05
24010,5.8459e-05
24030,5.849e-05
24050,5.858e-05
24070,5.863e-05
24090,5.8609e-05
24110,5.868e-05
24130,5.873e-05
24150,6.3659e-05
24170,5.886e-05
24190,5.8859e-05
24210,5.894e-05
24230,5.901e-05
24250,5.9e-05
24270,5.909e-05
24290,5.916e-05
24310,5.9219e-05
24330,5.922e-05
24350,5.9319e-05
24370,5.933e-05
24390,5.944e-05
24410,5.9409e-05
24430,5.975e-05
24450,6.162e-05
24470,5.955e-05
24490,5.998e-05
24510,6.4979e-05
24530,5.968e-05
24550,5.974e-05
24570,6.506e-05
24590,5.9889e-05
24610,5.993e-05
24630,6.001e-05
24650,6e-05
24670,6.004e-05
24690,6.0069e-05
24710,6.012e-05
24730,6.087e-05
24750,6.026e-05
24770,6.098e-05
24790,6.0359e-05
24810,6.038e-05
24830,6.255e-05
24850,6.049e-05
24870,6.058e-05
24890,6.057e-05
24910,6.065e-05
24930,6.068e-05
24950,6.0709e-05
24970,6.121e-05
24990,6.0809e-05
25010,6.089e-05
25030,6.091e-05
25050,6.099e-05
25070,6.103e-05
25090,6.106e-05
25110,6.1119e-05
25130,6.117e-05
25150,6.1209e-05
25170,6.127e-05
25190,6.133e-05
25210,6.133e-05
25230,6.1439e-05
25250,6.216e-05
25270,6.151e-05
25290,6.157e-05
25310,6.161e-05
25330,6.1679e-05
25350,6.1729e-05
25370,6.176e-05
25390,6.2479e-05
25410,6.1869e-05
25430,6.1869e-05
25450,6.1959e-05
25470,6.447e-05
25490,6.203e-05
25510,6.209e-05
25530,6.214e-05
25550,6.221e-05
25570,6.227e-05
25590,6.2279e-05
25610,6.303e-05
25630,6.238e-05
25650,6.28e-05
25670,6.25e-05
25690,6.253e-05
25710,6.2599e-05
25730,6.264e-05
25750,6.268e-05
25770,6.274e-05
25790,6.3109e-05
25810,6.284e-05
25830,6.2899e-05
25850,6.29e-05
25870,6.2989e-05
25890,6.303e-05
25910,6.305e-05
25930,6.317e-05
25950,6.317e-05
25970,6.358e-05
25990,6.3279e-05
26010,6.3349e-05
26030,6.339e-05
26050,6.341e-05
26070,6.348e-05
26090,6.3519e-05
26110,6.3519e-05
26130,6.3929e-05
26150,6.3639e-05
26170,6.3719e-05
26190,6.3749e-05
26210,6.38e-05
26230,6.3839e-05
26250,6.3919e-05
26270,6.3939e-05
26290,6.3979e-05
26310,6.408e-05
26330,6.529e-05
26350,6.414e-05
26370,6.42e-05
26390,6.629e-05
26410,6.463e-05
26430,6.434e-05
26450,6.436e-05
26470,6.5109e-05
26490,6.453e-05
26510,6.4499e-05
26530,6.494e-05
26550,6.459e-05
26570,6.47e-05
26590,6.543e-05
26610,6.478e-05
26630,6.4809e-05
26650,6.49e-05
26670,6.4909e-05
26690,6.499e-05
26710,6.501e-05
26730,6.503e-05
26750,6.512e-05
26770,6.5169e-05
26790,6.5179e-05
26810,6.522e-05
26830,6.533e-05
26850,6.5339e-05
26870,6.538e-05
26890,6.6199e-05
26910,6.553e-05
26930,6.553e-05
26950,6.56e-05
26970,6.569e-05
26990,6.571e-05
27010,6.573e-05
27030,6.583e-05
27050,6.6269e-05
27070,6.5869e-05
27090,6.5929e-05
27110,6.598e-05
27130,6.606e-05
27150,6.686e-05
27170,6.615e-05
27190,6.9999e-05
27210,6.622e-05
27230,6.627e-05
27250,6.6349e-05
27270,6.64e-05
27290,6.643e-05
27310,6.648e-05
27330,6.656e-05
27350,6.659e-05
27370,6.7339e-05
27390,6.666e-05
27410,6.677e-05
27430,6.6749e-05
27450,6.68e-05
27470,6.688e-05
27490,6.695e-05
27510,6.692e-05
27530,6.703e-05
27550,6.7069e-05
27570,6.709e-05
27590,6.718e-05
27610,6.761e-05
27630,6.727e-05
27650,6.728e-05
27670,6.738e-05
27690,6.7369e-05
27710,6.7389e-05
27730,6.7819e-05
27750,6.7509e-05
27770,6.762e-05
27790,6.768e-05
27810,6.768e-05
27830,6.773e-05
27850,6.778e-05
27870,6.784e-05
27890,6.785e-05
27910,6.791e-05
27930,6.801e-05
27950,6.8e-05
27970,6.808e-05
27990,6.8099e-05
28010,6.8189e-05
28030,6.8229e-05
28050,6.83e-05
28070,6.837e-05
28090,6.8389e-05
28110,6.842e-05
28130,6.85e-05
28150,6.847e-05
28170,7.384e-05
28190,6.859e-05
28210,6.867e-05
28230,7.45e-05
28250,6.8809e-05
28270,6.88e-05
28290,6.885e-05
28310,6.89e-05
28330,6.8969e-05
28350,6.903e-05
28370,6.903e-05
28390,6.908e-05
28410,6.913e-05
28430,6.9219e-05
28450,6.925e-05
28470,6.9309e-05
28490,6.9369e-05
28510,6.9419e-05
28530,6.9449e-05
28550,6.9479e-05
28570,6.9529e-05
28590,6.9559e-05
28610,6.972e-05
28630,6.97e-05
28650,6.972e-05
28670,7.018e-05
28690,6.982e-05
28710,7.454e-05
28730,6.993e-05
28750,6.996e-05
28770,7.0029e-05
28790,7.006e-05
28810,7.014e-05
28830,7.0159e-05
28850,7.021e-05
28870,7.524e-05
28890,7.03e-05
28910,7.0369e-05
28930,7.04e-05
28950,7.046e-05
28970,7.053e-05
28990,7.0559e-05
29010,7.8659e-05
29030,7.068e-05
29050,7.074e-05
29070,7.0759e-05
29090,7.083e-05
29110,7.163e-05
29130,7.0909e-05
29150,7.17e-05
29170,7.176e-05
29190,7.1049e-05
29210,7.107e-05
29230,7.195e-05
29250,7.1179e-05
29270,7.1599e-05
29290,7.1299e-05
29310,7.1289e-05
29330,7.1379e-05
29350,7.1429e-05
29370,7.149e-05
29390,7.152e-05
29410,7.156e-05
29430,7.16e-05
29450,7.167e-05
29470,7.1759e-05
29490,7.2219e-05
29510,7.184e-05
29530,7.227e-05
29550,7.271e-05
29570,7.193e-05
29590,7.2e-05
29610,7.483e-05
29630,7.216e-05
29650,7.2199e-05
29670,7.26e-05
29690,7.232e-05
29710,7.232e-05
29730,7.2359e-05
29750,7.323e-05
29770,7.36e-05
29790,7.3329e-05
29810,7.255e-05
29830,7.259e-05
29850,7.2659e-05
29870,7.268e-05
29890,7.3169e-05
29910,7.2759e-05
29930,7.284e-05
29950,7.29e-05
29970,7.294e-05
29990,7.294e-05
30010,7.306e-05
30030,7.307e-05
30050,7.312e-05
30070,7.322e-05
30090,7.3239e-05
30110,7.326e-05
30130,7.339e-05
30150,7.338e-05
30170,7.422e-05
30190,7.4499e-05
30210,7.353e-05
30230,7.356e-05
30250,7.3659e-05
30270,7.368e-05
30290,7.371e-05
30310,7.3729e-05
30330,7.383e-05
30350,7.3839e-05
30370,7.389e-05
30390,7.403e-05
30410,7.401e-05
30430,7.404e-05
30450,7.409e-05
30470,7.4119e-05
30490,7.4259e-05
30510,7.4229e-05
30530,7.43e-05
30550,7.432e-05
30570,7.443e-05
30590,7.4439e-05
30610,7.453e-05
30630,7.456e-05
30650,7.5039e-05
30670,7.466e-05
30690,7.4679e-05
30710,7.4739e-05
30730,7.483e-05
30750,8.0109e-05
30770,7.4849e-05
30790,7.4949e-05
30810,7.5e-05
30830,7.502e-05
30850,7.507e-05
30870,7.56e-05
30890,7.622e-05
30910,7.525e-05
30930,7.523e-05
30950,7.5299e-05
30970,7.538e-05
30990,7.543e-05
31010,7.5439e-05
31030,7.5529e-05
31050,7.558e-05
31070,7.5589e-05
31090,7.571e-05
31110,7.5719e-05
31130,7.577e-05
31150,7.581e-05
31170,7.5849e-05
31190,7.592e-05
31210,7.598e-05
31230,7.6019e-05
31250,7.607e-05
31270,7.608e-05
31290,7.622e-05
31310,7.621e-05
31330,7.625e-05
31350,7.628e-05
31370,7.6309e-05
31390,7.6439e-05
31410,7.643e-05
31430,7.651e-05
31450,7.655e-05
31470,7.662e-05
31490,7.666e-05
31510,7.669e-05
31530,7.6739e-05
31550,7.6749e-05
31570,7.6859e-05
31590,7.689e-05
31610,7.689e-05
31630,7.699e-05
31650,7.748e-05
31670,7.707e-05
31690,7.715e-05
31710,7.7159e-05
31730,7.727e-05
31750,7.729e-05
31770,7.729e-05
31790,7.7359e-05
31810,7.741e-05
31830,7.749e-05
31850,7.7539e-05
31870,7.752e-05
31890,7.761e-05
31910,8.0989e-05
31930,7.775e-05
31950,7.7749e-05
31970,7.783e-05
31990,7.7839e-05
32010,7.79e-05
32030,7.838e-05
32050,7.7989e-05
32070,7.8069e-05
32090,7.809e-05
32110,8.003e-05
32130,7.9049e-05
32150,7.823e-05
32170,7.8359e-05
32190,7.84e-05
32210,7.84e-05
32230,7.842e-05
32250,7.8519e-05
32270,7.8549e-05
32290,7.8589e-05
32310,7.864e-05
32330,7.8679e-05
32350,7.8719e-05
32370,7.8789e-05
32390,7.8849e-05
32410,7.893e-05
32430,7.8919e-05
32450,7.8979e-05
32470,7.903e-05
32490,7.913e-05
32510,7.914e-05
32530,7.9129e-05
32550,7.9189e-05
32570,7.974e-05
32590,7.935e-05
32610,7.936e-05
32630,7.944e-05
32650,7.944e-05
32670,7.951e-05
32690,7.958e-05
32710,8.006e-05
32730,8.055e-05
32750,8.0169e-05
32770,8.0719e-05
32790,7.982e-05
32810,8.0289e-05
32830,7.99e-05
32850,7.995e-05
32870,7.999e-05
32890,8.0059e-05
32910,8.014e-05
32930,8.012e-05
32950,8.0199e-05
32970,8.4999e-05
32990,8.0349e-05
33010,8.085e-05
33030,8.566e-05
33050,8.046e-05
33070,8.049e-05
33090,8.252e-05
33110,8.056e-05
33130,8.063e-05
33150,8.413e-05
33170,8.074e-05
33190,8.08e-05
33210,8.0809e-05
33230,8.134e-05
33250,8.093e-05
33270,8.0989e-05
33290,8.1009e-05
33310,8.107e-05
33330,8.112e-05
33350,8.1159e-05
33370,8.126e-05
33390,8.1259e-05
33410,8.13e-05
33430,8.1339e-05
33450,8.14e-05
33470,8.1909e-05
33490,8.1549e-05
33510,8.153e-05
33530,8.159e-05
33550,8.1649e-05
33570,8.263e-05
33590,8.264e-05
33610,8.366e-05
33630,8.1829e-05
33650,8.1859e-05
33670,8.191e-05
33690,8.2419e-05
33710,8.201e-05
33730,8.207e-05
33750,8.257e-05
33770,8.222e-05
33790,8.579e-05
33810,8.23e-05
33830,8.235e-05
33850,8.237e-05
33870,8.334e-05
33890,8.289e-05
33910,8.252e-05
33930,8.262e-05
33950,8.261e-05
33970,8.2649e-05
33990,8.27e-05
34010,8.277e-05
34030,8.2819e-05
34050,8.377e-05
34070,8.2899e-05
34090,8.293e-05
34110,8.303e-05
34130,8.3979e-05
34150,8.31e-05
34170,8.315e-05
34190,8.324e-05
34210,8.3279e-05
34230,8.331e-05
34250,8.332e-05
34270,8.437e-05
34290,8.3419e-05
34310,8.355e-05
34330,8.358e-05
34350,8.361e-05
34370,8.364e-05
34390,8.3689e-05
34410,8.4639e-05
34430,8.475e-05
34450,8.384e-05
34470,8.388e-05
34490,8.487e-05
34510,8.4019e-05
34530,8.4069e-05
34550,8.4139e-05
34570,8.4599e-05
34590,8.419e-05
34610,8.429e-05
34630,8.428e-05
34650,8.4319e-05
34670,8.4349e-05
34690,8.443e-05
34710,8.452e-05
34730,8.4529e-05
34750,8.553e-05
34770,8.7599e-05
34790,8.463e-05
34810,8.465e-05
34830,8.4779e-05
34850,8.483e-05
34870,8.4909e-05
34890,8.497e-05
34910,8.4989e-05
34930,8.5039e-05
34950,8.504e-05
34970,8.5119e-05
34990,9.043e-05
35010,8.523e-05
35030,8.523e-05
35050,8.53e-05
35070,8.536e-05
35090,8.5379e-05
35110,8.5489e-05
35130,8.5479e-05
35150,8.5539e-05
35170,8.562e-05
35190,8.5609e-05
35210,8.57e-05
35230,8.573e-05
35250,8.5759e-05
35270,8.5839e-05
35290,8.5879e-05
35310,8.597e-05
35330,8.598e-05
35350,8.599e-05
35370,8.6099e-05
35390,8.61e-05
35410,8.618e-05
35430,9.0529e-05
35450,9.094e-05
35470,8.7319e-05
35490,8.641e-05
35510,8.6399e-05
35530,8.647e-05
35550,8.647e-05
35570,8.6559e-05
35590,8.6599e-05
35610,8.668e-05
35630,8.671e-05
35650,8.675e-05
35670,8.6829e-05
35690,8.687e-05
35710,8.6929e-05
35730,8.6949e-05
35750,8.6939e-05
35770,8.701e-05
35790,8.709e-05
35810,8.715e-05
35830,8.716e-05
35850,8.7249e-05
35870,8.731e-05
35890,8.7319e-05
35910,8.7409e-05
35930,8.7429e-05
35950,8.7579e-05
35970,8.7549e-05
35990,8.756e-05
36010,8.763e-05
36030,8.872e-05
36050,8.7739e-05
36070,8.8779e-05
36090,8.781e-05
36110,8.7849e-05
36130,9.4199e-05
36150,8.7969e-05
36170,8.804e-05
36190,8.8119e-05
36210,9.054e-05
36230,8.819e-05
36250,8.8229e-05
36270,8.971e-05
36290,8.8299e-05
36310,8.836e-05
36330,8.8449e-05
36350,8.847e-05
36370,8.8549e-05
36390,8.86e-05
36410,8.8599e-05
36430,8.8659e-05
36450,8.923e-05
36470,8.875e-05
36490,8.88e-05
36510,8.882e-05
36530,8.8919e-05
36550,8.896e-05
36570,9.184e-05
36590,8.905e-05
36610,9.01e-05
36630,8.9159e-05
36650,8.9179e-05
36670,9.0239e-05
36690,9.0309e-05
36710,8.9839e-05
36730,8.9349e-05
36750,9.048e-05
36770,8.947e-05
36790,9.057e-05
36810,8.9599e-05
36830,8.965e-05
36850,8.967e-05
36870,8.9699e-05
36890,8.9799e-05
36910,8.986e-05
36930,8.992e-05
36950,8.9949e-05
36970,8.996e-05
36990,9.001e-05
37010,9.0109e-05
37030,9.007e-05
37050,9.019e-05
37070,9.0219e-05
37090,9.207e-05
37110,9.0289e-05
37130,9.0389e-05
37150,9.045e-05
37170,9.0449e-05
37190,9.578e-05
37210,9.0549e-05
37230,9.058e-05
37250,9.064e-05
37270,9.0719e-05
37290,9.074e-05
37310,9.0819e-05
37330,9.132e-05
37350,9.0929e-05
37370,9.0989e-05
37390,9.0989e-05
37410,9.11e-05
37430,9.11e-05
37450,9.118e-05
37470,9.221e-05
37490,9.125e-05
37510,9.125e-05
37530,9.134e-05
37550,9.137e-05
37570,9.143e-05
37590,9.148e-05
37610,9.153e-05
37630,9.161e-05
37650,9.161e-05
37670,9.168e-05
37690,9.1739e-05
37710,9.1789e-05
37730,9.181e-05
37750,9.187e-05
37770,9.194e-05
37790,9.1979e-05
37810,9.2019e-05
37830,9.202e-05
37850,9.7399e-05
37870,9.361e-05
37890,9.2189e-05
37910,9.276e-05
37930,9.23e-05
37950,9.2349e-05
37970,9.291e-05
37990,9.2459e-05
38010,9.256e-05
38030,9.255e-05
38050,9.2619e-05
38070,9.2669e-05
38090,9.27e-05
38110,9.27e-05
38130,9.382e-05
38150,9.288e-05
38170,9.315e-05
38190,9.2959e-05
38210,9.2989e-05
38230,9.3039e-05
38250,9.308e-05
38270,9.3139e-05
38290,9.3199e-05
38310,9.324e-05
38330,9.331e-05
38350,9.463e-05
38370,9.339e-05
38390,9.3389e-05
38410,9.454e-05
38430,9.3569e-05
38450,9.3569e-05
38470,9.466e-05
38490,9.3659e-05
38510,9.37e-05
38530,9.5919e-05
38550,9.3869e-05
38570,9.393e-05
38590,9.3889e-05
38610,9.398e-05
38630,9.5059e-05
38650,9.457e-05
38670,9.414e-05
38690,9.416e-05
38710,9.4229e-05
38730,9.4299e-05
38750,9.4299e-05
38770,9.433e-05
38790,9.445e-05
38810,9.447e-05
38830,9.447e-05
38850,9.456e-05
38870,9.954e-05
38890,9.4649e-05
38910,9.4729e-05
38930,9.4739e-05
38950,9.481e-05
38970,9.482e-05
38990,9.5969e-05
39010,9.4949e-05
39030,9.608e-05
39050,9.616e-05
39070,9.5669e-05
39090,9.518e-05
39110,9.5219e-05
39130,0.00010053
39150,9.5299e-05
39170,9.5289e-05
39190,9.703e-05
39210,9.5409e-05
39230,9.547e-05
39250,9.5509e-05
39270,9.5519e-05
39290,9.558e-05
39310,9.564e-05
39330,9.574e-05
39350,0.00010103
39370,9.6859e-05
39390,9.589e-05
39410,9.592e-05
39430,9.5959e-05
39450,9.6e-05
39470,9.6009e-05
39490,9.6059e-05
39510,9.62e-05
39530,9.726e-05
39550,9.624e-05
39570,9.6319e-05
39590,9.6349e-05
39610,9.639e-05
39630,9.7549e-05
39650,9.6529e-05
39670,9.658e-05
39690,9.7119e-05
39710,0.000100159
39730,9.6679e-05
39750,9.727e-05
39770,9.676e-05
39790,9.678e-05
39810,9.6859e-05
39830,9.801e-05
39850,9.699e-05
39870,9.704e-05
39890,9.7099e-05
39910,9.7119e-05
39930,9.715e-05
39950,9.7239e-05
39970,9.725e-05
39990,9.7349e-05
40010,9.7399e-05
40030,9.842e-05
40050,9.747e-05
40070,9.752e-05
40090,9.755e-05
40110,9.757e-05
40130,9.765e-05
40150,9.773e-05
40170,9.778e-05
40190,9.7799e-05
40210,9.788e-05
40230,9.796e-05
40250,9.797e-05
40270,9.8019e-05
40290,9.912e-05
40310,9.813e-05
40330,9.814e-05
40350,9.8209e-05
40370,9.8219e-05
40390,9.828e-05
40410,9.8359e-05
40430,9.837e-05
40450,9.844e-05
40470,9.9019e-05
40490,9.9049e-05
40510,9.8599e-05
40530,0.000105459
40550,9.8659e-05
40570,9.873e-05
40590,9.873e-05
40610,9.8829e-05
40630,9.884e-05
40650,9.896e-05
40670,9.896e-05
40690,9.906e-05
40710,9.9129e-05
40730,0.000100199
40750,9.978e-05
40770,0.00010094
40790,9.924e-05
40810,9.936e-05
40830,9.937e-05
40850,0.00010063
40870,9.9429e-05
40890,0.000104779
